stationid,latitude,longitude,country,min_year,max_year
"06478099999,50.637416999999999,5.443222000000000,BELGIUM,""1981"",""2021"""
"03853099999,51.009357999999999,-2.638819000000000,UNITED KINGDOM,""1981"",""2021"""
"11192099999,47.200000000000003,16.333333300000000,AUSTRIA,""1995"",""2021"""
"07156099999,48.816666599999998,2.333333300000000,FRANCE,""1986"",""2021"""
"01448099999,58.066666599999998,8.050000000000002,NORWAY,""1981"",""2021"""
"01049099999,69.976111000000003,23.371666999999999,NORWAY,""1981"",""2020"""
"03649099999,51.749963999999999,-1.583617000000000,UNITED KINGDOM,""1981"",""2021"""
"11310099999,46.983333299999998,10.316666600000000,AUSTRIA,""1991"",""2021"""
"16675099999,38.883333299999997,22.433333300000001,GREECE,""1981"",""2021"""
"07288099999,47.250000000000000,5.983333300000000,FRANCE,""1981"",""2021"""
"12345099999,52.200000000000003,18.666666599999999,POLAND,""1985"",""2021"""
"06275099999,52.060555999999998,5.873056000000000,NETHERLANDS,""1981"",""2021"""
"11141099999,47.399999999999999,13.216666600000000,AUSTRIA,""1991"",""2021"""
"03100099999,56.499167000000000,-6.869167000000000,UNITED KINGDOM,""1981"",""2021"""
"07107099999,48.683333300000001,-4.333333300000000,FRANCE,""1985"",""2017"""
"16235099999,41.951946000000000,12.498889000000000,ITALY,""1981"",""2021"""
"07249099999,47.987777999999999,1.760556000000000,FRANCE,""1981"",""2021"""
"16320099999,40.657632999999997,17.947033000000001,ITALY,""1981"",""2021"""
"03872099999,50.816666599999998,-0.916666600000000,UNITED KINGDOM,""1985"",""2021"""
"07040099999,49.933333300000001,1.100000000000000,FRANCE,""1984"",""2021"""
"11255099999,46.683333300000001,13.000000000000000,AUSTRIA,""1991"",""2021"""
"02915099999,63.083333300000000,25.866666700000000,FINLAND,""1981"",""2021"""
"12250099999,53.049999999999997,18.583333300000000,POLAND,""1981"",""2021"""
"14241099999,45.742930999999999,16.068777999999998,CROATIA,""1996"",""2021"""
"14246099999,46.294724000000002,16.381250000000001,CROATIA,""1996"",""2021"""
"08360099999,38.282169000000003,-0.558156000000000,SPAIN,""1981"",""2021"""
"11075099999,48.466666699999998,15.699999999999999,AUSTRIA,""1991"",""2021"""
"01212099999,62.866666600000002,6.533333300000000,NORWAY,""1981"",""2021"""
"01078099999,71.099999999999994,28.233333300000002,NORWAY,""1981"",""2021"""
"16045099999,45.978749999999998,13.049331000000000,ITALY,""1981"",""2021"""
"08080099999,42.882835999999998,-2.724469000000000,SPAIN,""1981"",""2021"""
"16134099999,44.200000000000003,10.699999999999999,ITALY,""1981"",""2021"""
"06169099999,56.016666600000001,11.283333300000001,DENMARK,""1984"",""2021"""
"03529099999,52.149999999999999,-2.033333300000000,UNITED KINGDOM,""1981"",""2021"""
"26247099999,57.783333300000002,26.033333299999999,ESTONIA,""1981"",""2016"""
"08184099999,41.900969000000003,2.760547000000000,SPAIN,""1981"",""2021"""
"03266099999,54.048910999999997,-1.252747000000000,UNITED KINGDOM,""1985"",""2019"""
"01452099999,58.204214000000000,8.085369000000000,NORWAY,""1981"",""2020"""
"02458099999,59.897328000000002,17.588581000000001,SWEDEN,""1981"",""2021"""
"11538099999,49.200000000000003,14.350000000000000,CZECH REPUBLIC,""1990"",""2021"""
"02567099999,58.750000000000000,17.866666599999999,SWEDEN,""1997"",""2021"""
"14236099999,45.799999999999997,15.966666600000000,CROATIA,""1996"",""2021"""
"03808099999,50.216666600000003,-5.316666600000000,UNITED KINGDOM,""1981"",""2021"""
"16108099999,45.827500000000001,13.472222000000000,ITALY,""1981"",""2021"""
"11149099999,47.250000000000000,13.566666600000000,AUSTRIA,""1991"",""2021"""
"03915099999,54.866666600000002,-6.450000000000000,UNITED KINGDOM,""1995"",""2021"""
"03026099999,58.215555999999999,-6.331111000000000,UNITED KINGDOM,""1981"",""2021"""
"01210099999,62.560372000000001,6.110164000000000,NORWAY,""1981"",""2020"""
"16641099999,39.601944000000003,19.911667000000001,GREECE,""1981"",""2021"""
"03590099999,52.127282999999998,0.956264000000000,UNITED KINGDOM,""1981"",""2021"""
"15346099999,45.100000000000001,24.366666599999999,ROMANIA,""1981"",""2021"""
"17050099999,41.666666599999999,26.566666600000001,TURKEY,""1981"",""2021"""
"16726399999,37.435127999999999,25.348102999999998,GREECE,""1992"",""2021"""
"13592099999,41.416666599999999,22.250000000000000,MACEDONIA,""1981"",""2021"""
"07552099999,44.407868999999998,2.482672000000000,FRANCE,""1998"",""2021"""
"16324099999,40.517513999999998,17.403212000000000,ITALY,""1981"",""2021"""
"26477099999,56.350000000000001,30.620000000000001,RUSSIA,""1981"",""2021"""
"07610099999,43.380000000000003,-0.418611000000000,FRANCE,""1981"",""2021"""
"11867099999,48.766666600000001,18.600000000000001,SLOVAKIA,""1989"",""2021"""
"01008099999,78.246110999999999,15.465555999999999,SVALBARD,""1981"",""2020"""
"03970099999,53.716666600000003,-8.983333300000000,IRELAND,""1981"",""2021"""
"14323099999,45.000000000000000,14.900000000000000,CROATIA,""1996"",""2021"""
"26633099999,55.516666600000001,25.583333300000000,LITHUANIA,""1994"",""2021"""
"26666099999,55.126500000000000,30.349639000000000,BELARUS,""1981"",""2021"""
"34009099999,51.766666600000001,36.166666599999999,RUSSIA,""1981"",""2021"""
"06270099999,53.228611000000001,5.760556000000000,NETHERLANDS,""1981"",""2021"""
"15490099999,43.750000000000000,24.883333300000000,ROMANIA,""1981"",""2021"""
"07240099999,47.432222000000003,0.727606000000000,FRANCE,""1981"",""2021"""
"02308099999,62.450000000000003,12.666666599999999,SWEDEN,""1997"",""2021"""
"02188099999,65.316666600000005,22.383333300000000,SWEDEN,""1997"",""2021"""
"16332099999,40.239227999999997,18.133324999999999,ITALY,""1981"",""2021"""
"03162099999,55.316666599999998,-3.200000000000000,UNITED KINGDOM,""1981"",""2021"""
"07197099999,47.916666599999999,7.400000000000000,FRANCE,""1981"",""2021"""
"03971099999,53.533333300000002,-7.366666600000000,IRELAND,""1981"",""2021"""
"16742099999,36.793334999999999,27.091667000000001,GREECE,""1983"",""2021"""
"12135099999,54.600000000000001,18.816666600000001,POLAND,""1981"",""2021"""
"07207099999,47.299999999999997,-3.218333300000000,FRANCE,""1981"",""2021"""
"11380099999,47.700000000000003,15.833333300000000,AUSTRIA,""1993"",""2021"""
"15015099999,47.733333299999998,23.949999999999999,ROMANIA,""1986"",""2021"""
"16480099999,36.683333300000001,15.133333300000000,ITALY,""1981"",""2021"""
"02408099999,59.216666600000003,12.083333300000000,SWEDEN,""1997"",""2021"""
"11774099999,49.316666699999999,17.566666699999999,CZECH REPUBLIC,""1981"",""2021"""
"15499099999,43.816666599999998,28.583333300000000,ROMANIA,""1981"",""2021"""
"03809099999,50.086092000000001,-5.255711000000000,UNITED KINGDOM,""1981"",""2021"""
"08215099999,40.799999999999997,-4.016666600000000,SPAIN,""1981"",""2021"""
"11019099999,48.683333300000001,15.366666600000000,AUSTRIA,""1995"",""2021"""
"11355099999,47.733333299999998,14.333333300000000,AUSTRIA,""1991"",""2021"""
"03155099999,55.616666600000002,-3.733333300000000,UNITED KINGDOM,""1992"",""2021"""
"26059099999,59.366666600000002,28.600000000000001,RUSSIA,""1981"",""2021"""
"27703099999,54.549999999999997,36.366666600000002,RUSSIA,""1981"",""2016"""
"15640099999,42.666666599999999,26.333333300000000,BULGARIA,""1981"",""2021"""
"06771099999,45.850000000000001,8.933333299999999,SWITZERLAND,""1982"",""2021"""
"06496099999,50.466666699999998,6.183333300000000,BELGIUM,""1987"",""2021"""
"11766099999,49.783333300000002,17.550000000000001,CZECH REPUBLIC,""1986"",""2021"""
"06011099999,62.016666600000001,-6.766666600000000,DENMARK,""1981"",""2020"""
"16622099999,40.519725000000001,22.970949999999998,GREECE,""1981"",""2021"""
"22602099999,63.833333300000000,30.816666600000001,RUSSIA,""1981"",""2021"""
"07460099999,45.786661000000002,3.169169000000000,FRANCE,""1981"",""2021"""
