stationid,latitude,longitude,country,min_year,max_year
"76402099999",25.000000000000000,-111.633332999999993,MEXICO,"1996","2021"
"78641099999",14.583271999999999,-90.527474999999995,GUATEMALA,"1981","2017"
"78774099999",10.593289000000000,-85.544408000000004,COSTA RICA,"1987","2021"
"76775599999",17.000000000000000,-96.733333299999998,MEXICO,"1981","2021"
"76255599999",27.968983000000001,-110.925168999999997,MEXICO,"1981","2021"
"76405599999",24.072693999999998,-110.362475000000003,MEXICO,"1981","2021"
"78535011630",18.255199999999999,-65.641099999999994,UNITED STATES,"1981","2021"
"78703099999",16.316814000000001,-86.522960999999995,HONDURAS,"1990","2021"
"78647099999",13.936192000000000,-90.835832999999994,GUATEMALA,"1981","2021"
"76640099999",20.949999999999999,-97.400000000000006,MEXICO,"1991","2021"
"76393099999",25.733333300000002,-100.299999999999997,MEXICO,"1989","2019"
"72205012815",28.433900000000001,-81.325000000000003,UNITED STATES,"1981","2021"
"74788012810",27.850000000000001,-82.516670000000005,UNITED STATES,"1981","2021"
"72201512850",24.583330000000000,-81.683329999999998,UNITED STATES,"1981","2021"
"76412099999",24.764547000000000,-107.474716999999998,MEXICO,"1989","2021"
"76253099999",27.392638999999999,-109.833111000000002,MEXICO,"1995","2021"
"76577099999",21.000000000000000,-101.283333299999995,MEXICO,"1981","2016"
"80001099999",12.583594000000000,-81.711191999999997,COLOMBIA,"1981","2020"
"78397099999",17.935666999999999,-76.787499999999994,JAMAICA,"1981","2021"
"76662099999",19.983333300000002,-102.316666600000005,MEXICO,"1983","2021"
"78720099999",14.060883000000000,-87.217196999999999,HONDURAS,"1981","2021"
"76625099999",20.617289000000000,-100.185658000000004,MEXICO,"1995","2021"
"76577399999",20.983333300000002,-101.483333299999998,MEXICO,"1991","2021"
"76665099999",19.699999999999999,-101.183333300000001,MEXICO,"1989","2021"
"78479099999",18.567367000000001,-68.363431000000006,DOMINICAN REPUBLIC,"1996","2021"
"76491099999",23.742372000000000,-99.169994000000003,MEXICO,"1989","2021"
"78486099999",18.433333300000001,-69.883333300000004,DOMINICAN REPUBLIC,"1983","2021"
"76634099999",20.083333300000000,-98.366666600000002,MEXICO,"1989","2021"
"76225099999",28.633333300000000,-106.083333300000007,MEXICO,"1990","2021"
"78457099999",19.757899999999999,-70.570032999999995,DOMINICAN REPUBLIC,"1981","2021"
"76675099999",19.283333299999999,-99.683333300000001,MEXICO,"1991","2021"
"72210492806",27.764720000000001,-82.627499999999998,UNITED STATES,"1988","2021"
"78439099999",18.580050000000000,-72.292541999999997,HAITI,"1981","2021"
"76653499999",19.144777999999999,-104.558631000000005,MEXICO,"1981","2021"
"76658099999",19.277011000000002,-103.577397000000005,MEXICO,"1989","2021"
"78700099999",13.283333300000001,-87.666666699999993,HONDURAS,"1984","2019"
"76683099999",19.316666600000001,-98.250000000000000,MEXICO,"1989","2021"
"76256099999",27.949999999999999,-110.766666599999994,MEXICO,"1989","2021"
"78627099999",15.316666700000001,-91.466666700000005,GUATEMALA,"1981","2021"
"76601399999",20.680083000000000,-105.254166999999995,MEXICO,"1991","2021"
"76491599999",23.704139000000001,-98.956610999999995,MEXICO,"1985","2021"
"78719099999",14.333333300000000,-88.166666699999993,HONDURAS,"1990","2021"
"78482099999",18.251463999999999,-71.120400000000004,DOMINICAN REPUBLIC,"1983","2021"
"76654099999",19.050000000000001,-104.316666600000005,MEXICO,"1989","2021"
"76644099999",20.936980999999999,-89.657672000000005,MEXICO,"1981","2021"
"76243099999",28.627393999999999,-100.535211000000004,MEXICO,"1991","2021"
"76342099999",26.955732999999999,-101.470135999999997,MEXICO,"1992","2021"
"76122099999",30.366666599999999,-107.950000000000003,MEXICO,"1991","2021"
"76758499999",17.601569000000001,-101.460536000000005,MEXICO,"1981","2021"
