stationid,latitude,longitude,country,min_year,max_year
"38944099999",37.483333299999998,69.383333300000004,TAJIKISTAN,"1981","2021"
"42071099999",31.709593999999999,74.797263999999998,INDIA,"1981","2021"
"40265099999",32.356352999999999,36.259180999999998,JORDAN,"1984","2021"
"41675099999",30.203222000000000,71.419111000000001,PAKISTAN,"1981","2021"
"41312099999",16.933333300000001,54.016666600000001,OMAN,"1983","2018"
"40745099999",36.235194999999997,59.640971999999998,IRAN,"1990","2021"
"40439099999",24.144244000000000,38.063350000000000,SAUDI ARABIA,"1981","2021"
"41196099999",25.328575000000001,55.517150000000001,AE,"1981","2021"
"40001099999",37.020625000000003,41.191394000000003,SYRIA,"1981","2021"
"40360099999",31.411942000000000,37.279468999999999,SAUDI ARABIA,"1986","2021"
"40101099999",33.816666599999998,35.850000000000001,LEBANON,"1995","2021"
