stationid,latitude,longitude,country,min_year,max_year
"64700099999,12.133689000000000,15.034019000000001,CHAD,""1988"",""2021"""
"64650099999,4.398475000000001,18.518785999999999,CENTRAL AFRICAN REPUBLIC,""1982"",""2021"""
"65536099999,9.387183000000000,-5.556664000000000,COTE D'IVOIRE,""1981"",""2021"""
"65501099999,14.033333300000001,-0.033333300000000,BURKINA FASO,""1981"",""2021"""
"65355099999,9.767333000000001,1.091250000000000,TOGO,""1986"",""2021"""
"61075099999,13.800000000000001,5.250000000000000,NIGER,""1981"",""2021"""
"61043099999,14.875658000000000,5.265358000000000,NIGER,""1981"",""2021"""
"61442099999,18.097856000000000,-15.947956000000000,MAURITANIA,""1981"",""2021"""
"65335099999,8.033333300000002,2.466666700000000,BENIN,""1982"",""2021"""
"61036099999,14.199999999999999,1.450000000000000,NIGER,""1981"",""2021"""
"61099099999,11.883333300000000,3.450000000000000,NIGER,""1981"",""2021"""
"64501099999,-0.711739000000000,8.754383000000002,GABON,""1981"",""2021"""
"64860099999,9.335891999999999,13.370103000000000,CAMEROON,""1983"",""2021"""
"65557099999,6.133333300000000,-5.950000000000000,COTE D'IVOIRE,""1981"",""2021"""
"65376099999,7.583333300000000,1.116666700000000,TOGO,""1981"",""2021"""
"65562099999,6.650000000000000,-4.700000000000000,COTE D'IVOIRE,""1981"",""2021"""
"65585099999,5.300000000000000,-3.300000000000000,COTE D'IVOIRE,""1981"",""2021"""
"65505099999,12.466666699999999,-3.483333300000000,BURKINA FASO,""1984"",""2021"""
"61698099999,12.883333300000000,-14.966666699999999,SENEGAL,""1986"",""2021"""
"61296099999,11.416666700000000,-7.500000000000000,MALI,""1981"",""2021"""
"61612099999,16.649999999999999,-14.966666699999999,SENEGAL,""1981"",""2021"""
"61630099999,15.650000000000000,-13.250000000000000,SENEGAL,""1981"",""2021"""
"61701099999,13.337961000000000,-16.652206000000000,GAMBIA,""1989"",""2021"""
"64910099999,4.006081000000000,9.719481000000000,CAMEROON,""1981"",""2021"""
"65352099999,10.366666700000000,0.466666700000000,TOGO,""1981"",""2021"""
"61641099999,14.739708000000000,-17.490224999999999,SENEGAL,""1981"",""2021"""
"08594099999,16.741389000000002,-22.949444000000000,CAPE VERDE,""1981"",""2021"""
"61498099999,16.589983000000000,-11.406207999999999,MAURITANIA,""1981"",""2017"""
"65344099999,6.357228000000000,2.384353000000000,BENIN,""1981"",""2021"""
"61090099999,13.778997000000000,8.983760999999999,NIGER,""1981"",""2021"""
"61697099999,12.410200000000000,-16.746124999999999,SENEGAL,""1988"",""2021"""
"64500099999,0.458600000000000,9.412283000000000,GABON,""1981"",""2021"""
"64400099999,-4.816028000000000,11.886597000000000,CONGO,""1981"",""2021"""
"61600099999,16.050761000000001,-16.463172000000000,SENEGAL,""1981"",""2021"""
"65503099999,12.353194000000000,-1.512417000000000,BURKINA FASO,""1981"",""2021"""
"65472099999,5.605186000000000,-0.166786000000000,GHANA,""1987"",""2021"""
"61045099999,13.983333300000000,10.300000000000001,NIGER,""1984"",""2021"""
