stationid,latitude,longitude,country,min_year,max_year
"87453099999",-33.085127999999997,-64.261313999999999,ARGENTINA,"1981","2021"
"83899099999",-27.670489000000000,-48.547181000000002,BRAZIL,"1981","2021"
"83612099999",-20.468667000000000,-54.672499999999999,BRAZIL,"1981","2021"
"85682099999",-36.772649999999999,-73.063106000000005,CHILE,"1981","2021"
"87715099999",-38.948999999999998,-68.155710999999997,ARGENTINA,"1981","2021"
"86530099999",-33.358866999999996,-56.499172000000002,URUGUAY,"1981","2021"
"83362099999",-15.652931000000001,-56.116719000000003,BRAZIL,"1983","2021"
"81225099999",5.452831000000000,-55.187783000000003,SURINAME,"1981","2021"
"86260099999",-26.666666599999999,-57.149999999999999,PARAGUAY,"1981","2021"
"85104099999",-13.066666700000001,-64.666666699999993,BOLIVIA,"1991","2021"
"85207099999",-16.366666700000000,-60.950000000000003,BOLIVIA,"1981","2019"
"81200099999",5.811083000000000,-55.190744000000002,SURINAME,"1985","2021"
"83378099999",-15.862583000000001,-47.912666000000002,BRAZIL,"1981","2021"
"85315099999",-20.050000000000001,-63.566666699999999,BOLIVIA,"1981","2021"
"85743099999",-38.766818999999998,-72.637096999999997,CHILE,"1981","2021"
"86580099999",-34.838417000000000,-56.030805999999998,URUGUAY,"1981","2021"
"86330099999",-30.400706000000000,-56.507868999999999,URUGUAY,"1981","2021"
"85043099999",-11.016666700000000,-66.116666699999996,BOLIVIA,"1981","2021"
"83768099999",-23.333625000000001,-51.130071999999998,BRAZIL,"1981","2021"
"85799099999",-41.438885999999997,-73.093952999999999,CHILE,"1981","2021"
"86297099999",-27.316666699999999,-55.833333300000000,PARAGUAY,"1981","2021"
"86490099999",-33.250000000000000,-58.066666699999999,URUGUAY,"1981","2021"
"86134099999",-23.441749999999999,-57.427121999999997,PARAGUAY,"1981","2021"
"87046099999",-24.392778000000000,-65.097778000000005,ARGENTINA,"1981","2021"
"87791099999",-40.869222000000001,-63.000388999999998,ARGENTINA,"1981","2021"
"87416099999",-33.083333300000000,-68.416666699999993,ARGENTINA,"1981","2021"
"87217099999",-29.381636000000000,-66.795839000000001,ARGENTINA,"1981","2021"
"85201099999",-16.513338999999998,-68.192256000000000,BOLIVIA,"1981","2021"
"85766099999",-39.649956000000003,-73.086111000000002,CHILE,"1981","2021"
"87393099999",-30.271922000000000,-57.640231000000000,ARGENTINA,"1981","2021"
"87497099999",-33.010278000000000,-58.613056000000000,ARGENTINA,"1981","2021"
"87418099999",-32.831716999999998,-68.792856000000000,ARGENTINA,"1981","2021"
"83349099999",-14.815963999999999,-39.033197000000001,BRAZIL,"1984","2021"
"84401099999",-5.205750000000000,-80.616444000000001,PERU,"1981","2021"
"85140099999",-14.300000000000001,-67.366666699999996,BOLIVIA,"1981","2021"
"87692099999",-37.934167000000002,-57.573332999999998,ARGENTINA,"1981","2021"
"87548099999",-34.545889000000003,-60.930556000000003,ARGENTINA,"1981","2021"
"87121099999",-26.840861000000000,-65.104944000000003,ARGENTINA,"1982","2021"
"85114099999",-13.333333300000000,-64.150000000000006,BOLIVIA,"1981","2021"
"87349099999",-31.666666700000000,-63.883333299999997,ARGENTINA,"1981","2021"
"87320099999",-30.366666599999999,-66.283333299999995,ARGENTINA,"1981","2021"
"82317099999",-3.382944000000000,-64.724056000000004,BRAZIL,"1995","2021"
"87784099999",-40.783333300000002,-65.099999999999994,ARGENTINA,"1981","2021"
"86575099999",-34.789208000000002,-56.264702999999997,URUGUAY,"1988","2021"
"84686099999",-13.535722000000000,-71.938781000000006,PERU,"1981","2021"
"87480099999",-32.903610999999998,-60.784999999999997,ARGENTINA,"1981","2021"
"80398099999",-4.193175000000000,-69.942657999999994,COLOMBIA,"1981","2020"
"84735099999",-15.467103000000000,-70.158169000000001,PERU,"1981","2020"
"83587099999",-19.633749999999999,-43.968856000000002,BRAZIL,"1990","2021"
"85247099999",-17.833333300000000,-60.750000000000000,BOLIVIA,"1991","2019"
"85345099999",-21.255230999999998,-63.405611000000000,BOLIVIA,"1991","2019"
"80428099999",9.026944000000000,-69.755150000000000,VENEZUELA,"1983","2021"
"81405099999",4.819808000000000,-52.360447000000001,FRENCH GUIANA,"1981","2021"
"87371099999",-31.711666000000001,-60.811667999999997,ARGENTINA,"1981","2021"
"87289099999",-29.689425000000000,-57.152078000000003,ARGENTINA,"1981","2021"
"85488099999",-29.916232999999998,-71.199522000000002,CHILE,"1981","2021"
"84782099999",-18.053332999999999,-70.275833000000006,PERU,"1981","2021"
"83552099999",-19.011931000000001,-57.673053000000003,BRAZIL,"1997","2021"
"87582099999",-34.559175000000003,-58.415605999999997,ARGENTINA,"1981","2021"
"87645099999",-37.237392000000000,-59.227922000000000,ARGENTINA,"1981","2021"
"85041099999",-11.040436000000000,-68.782972000000001,BOLIVIA,"1981","2021"
"85141099999",-14.483333300000000,-67.483333299999998,BOLIVIA,"1981","2021"
"86360099999",-31.433333300000001,-57.983333299999998,URUGUAY,"1981","2021"
"80447099999",7.840831000000000,-72.439741999999995,VENEZUELA,"1982","2016"
"87765099999",-41.151172000000003,-71.157542000000007,ARGENTINA,"1981","2021"
"80022099999",10.442380999999999,-75.512961000000004,COLOMBIA,"1981","2021"
"86233099999",-25.766666600000001,-56.433333300000001,PARAGUAY,"1981","2020"
"84117099999",-0.950000000000000,-80.683333300000001,ECUADOR,"1981","2021"
"84515099999",-8.377939000000000,-74.574297000000001,PERU,"1981","2021"
"85629099999",-34.966666699999998,-71.216666700000005,CHILE,"1981","2021"
"87270099999",-29.183333300000001,-59.700000000000003,ARGENTINA,"1981","2021"
"82022099999",2.846311000000000,-60.690069000000001,BRAZIL,"1982","2021"
"84203099999",-2.157419000000000,-79.883557999999994,ECUADOR,"1981","2021"
"87506099999",-35.493597000000001,-69.574267000000006,ARGENTINA,"1981","2021"
"80028099999",10.889589000000001,-74.780818999999994,COLOMBIA,"1981","2021"
"86097099999",-23.633333300000000,-55.833333300000000,PARAGUAY,"1996","2021"
"87374099999",-31.794778000000001,-60.480361000000002,ARGENTINA,"1981","2021"
"86068099999",-22.044986000000002,-60.621693999999998,PARAGUAY,"1988","2021"
"83649099999",-20.258056000000000,-40.286389000000000,BRAZIL,"1981","2021"
"80413099999",10.249978000000000,-67.649418999999995,VENEZUELA,"1982","2020"
