"70308025713,""57.15528"",""-170.22222"",""10.7"",""ST PAUL ISLAND AIRPORT"",""UNITED STATES"",""1943"",""2004"",""29"",""12"""
"70316025624,""55.2207"",""-162.7324"",""23.8"",""COLD BAY AIRPORT"",""UNITED STATES"",""1973"",""2021"",""48"",""12"""
"70316025624,""55.22083"",""-162.7325"",""23.8"",""COLD BAY AIRPORT"",""UNITED STATES"",""1942"",""2004"",""14"",""12"""
"70350025501,""57.7511"",""-152.4855"",""24.4"",""KODIAK AIRPORT"",""UNITED STATES"",""1973"",""2021"",""48"",""12"""
"70350025501,""57.75111"",""-152.48556"",""24.4"",""KODIAK AIRPORT"",""UNITED STATES"",""1945"",""2004"",""29"",""12"""
"70371025333,""57.0481"",""-135.3647"",""4.3"",""SITKA AIRPORT"",""UNITED STATES"",""1973"",""2021"",""48"",""12"""
"70371025333,""57.0481"",""-135.3647"",""14"",""SITKA AIRPORT"",""UNITED STATES"",""2004"",""2004"",""1"",""12"""
"70395025325,""55.35"",""-131.65"",""24.4"",""KETCHIKAN AIRPORT"",""UNITED STATES"",""1973"",""2020"",""46"",""12"""
"70395025325,""55.35956"",""-131.72074"",""24.4"",""KETCHIKAN AIRPORT"",""UNITED STATES"",""1995"",""2021"",""2"",""12"""
"70398025308,""55.0389"",""-131.5787"",""33.2"",""ANNETTE AIRPORT"",""UNITED STATES"",""1973"",""2019"",""46"",""12"""
"70398025308,""55.0389"",""-131.5787"",""33.2"",""ANNETTE WEATHER SERVICE OFFICE AIRPORT"",""UNITED STATES"",""1941"",""2004"",""33"",""12"""
"71043099999,""65.28132"",""-126.79857"",""72.24"",""NORMAN WELLS"",""CANADA"",""1977"",""2021"",""43"",""12"""
"71043099999,""65.281617"",""-126.798219"",""72.54"",""NORMAN WELLS"",""CANADA"",""1945"",""2004"",""7"",""12"""
"71082099999,""82.5"",""-62.3333333"",""31"",""ALERT UA"",""CANADA"",""1977"",""1995"",""2"",""12"""
"71082099999,""82.5"",""-62.3333333"",""65"",""ALERT UA"",""CANADA"",""1950"",""2004"",""33"",""12"""
"71106094234,""49.083"",""-125.767"",""24"",""TOFINO AIRPORT"",""CANADA"",""1960"",""1963"",""4"",""12"""
"71106094234,""49.08333"",""-125.76667"",""24.1"",""TOFINO"",""CANADA"",""1977"",""2021"",""40"",""12"""
"71148099999,""49.1833333"",""-98.9"",""470"",""PILOT MOUND AUT"",""CANADA"",""2004"",""2004"",""1"",""12"""
"71148099999,""49.1833333"",""-98.9"",""471"",""PILOT MOUND AUT"",""CANADA"",""1977"",""2021"",""44"",""12"""
"71317099999,""45.4166666"",""-63.4666666"",""38"",""DEBERT"",""CANADA"",""2004"",""2004"",""1"",""4"""
"71317099999,""45.4166666"",""-63.4666666"",""38.6"",""DEBERT"",""CANADA"",""2005"",""2021"",""17"",""12"""
"71427099999,""49.3166666"",""-67.3811111"",""5.9"",""POINTE DES MONTS QUE"",""CANADA"",""1985"",""2021"",""36"",""12"""
"71427099999,""49.3166666"",""-67.3666666"",""6"",""POINTE DES MONTS QUE"",""CANADA"",""2004"",""2004"",""1"",""12"""
"71512099999,""50.2666666"",""-64.2166666"",""11"",""LONGUE POINTE DE MINGAN QUE"",""CANADA"",""2004"",""2004"",""1"",""12"""
"71512099999,""50.2713888"",""-64.2263888"",""11"",""LONGUE POINTE DE MINGAN QUE"",""CANADA"",""1994"",""2021"",""27"",""12"""
"71618099999,""58.73906"",""-94.06637"",""29.26"",""CHURCHILL"",""CANADA"",""1994"",""2021"",""27"",""12"""
"71618099999,""58.739167"",""-94.065"",""28.65"",""CHURCHILL"",""CANADA"",""2004"",""2004"",""1"",""12"""
"71619099999,""48"",""-65.3166666"",""46"",""NEW CARLISLE 1 QUE"",""CANADA"",""2004"",""2004"",""1"",""12"""
"71619099999,""48.0119444"",""-65.3316666"",""46.4"",""NEW CARLISLE 1 QUE"",""CANADA"",""1994"",""2021"",""27"",""12"""
"71621099999,""44.1166666"",""-77.5333333"",""86.25"",""TRENTON"",""CANADA"",""1982"",""2004"",""22"",""12"""
"71621099999,""44.1166666"",""-77.5333333"",""86.3"",""TRENTON"",""CANADA"",""1995"",""2021"",""17"",""12"""
"71750054802,""48.583"",""-86.3"",""208"",""PUKASKWA"",""CANADA"",""2005"",""2021"",""4"",""12"""
"71750054802,""48.606"",""-86.28655"",""207.9"",""PUKASKWA"",""CANADA"",""2006"",""2020"",""13"",""12"""
"71768099999,""49.5666666"",""-119.65"",""454"",""SUMMERLAND CS BC"",""CANADA"",""2004"",""2004"",""1"",""12"""
"71768099999,""49.566667"",""-119.65"",""454.2"",""SUMMERLAND CS BC"",""CANADA"",""1995"",""2021"",""26"",""12"""
